1457	1	1
1	1457	1
344	327	1
327	344	1
46	2718	1
2718	46	1
211	67	1
67	211	1
1249	28	1
28	1249	1
1781	2245	1
2245	1781	1
22	2255	1
2255	22	1
32	7442	1
7442	32	1
630	57	1
57	630	1
1366	460	1
460	1366	1
42	66	1
66	42	1
59	26	1
26	59	1
166	548	1
548	166	1
1039	7603	1
7603	1039	1
1	2795	1
2795	1	1
270	48	1
48	270	1
161	690	1
690	161	1
185	9	1
9	185	1
17	20	1
20	17	1
7564	1006	1
1006	7564	1
212	401	1
401	212	1
49	123	1
123	49	1
869	8	1
8	869	1
526	92	1
92	526	1
798	957	1
957	798	1
452	9	1
9	452	1
104	192	1
192	104	1
2158	1026	1
1026	2158	1
913	237	1
237	913	1
2330	27	1
27	2330	1
119	471	1
471	119	1
33	431	1
431	33	1
2521	119	1
119	2521	1
1483	38	1
38	1483	1
11	7328	1
7328	11	1
6	185	1
185	6	1
3428	246	1
246	3428	1
623	798	1
798	623	1
4721	1	1
1	4721	1
84	23	1
23	84	1
104	12	1
12	104	1
503	2	1
2	503	1
890	5	1
5	890	1
7588	694	1
694	7588	1
43	7484	1
7484	43	1
1064	49	1
49	1064	1
12	288	1
288	12	1
484	105	1
105	484	1
73	222	1
222	73	1
258	1	1
1	258	1
976	12	1
12	976	1
33	7428	1
7428	33	1
13	7565	1
7565	13	1
218	213	1
213	218	1
53	5	1
5	53	1
378	180	1
180	378	1
2470	1090	1
1090	2470	1
1137	26	1
26	1137	1
2932	33	1
33	2932	1
324	84	1
84	324	1
3186	3217	1
3217	3186	1
275	7520	1
7520	275	1
2065	1	1
1	2065	1
106	154	1
154	106	1
1314	51	1
51	1314	1
3337	412	1
412	3337	1
857	69	1
69	857	1
14	392	1
392	14	1
1247	3774	1
3774	1247	1
37	159	1
159	37	1
21	201	1
201	21	1
17	2	1
2	17	1
432	1887	1
1887	432	1
30	8	1
8	30	1
1590	35	1
35	1590	1
1004	50	1
50	1004	1
15	86	1
86	15	1
483	66	1
66	483	1
1799	952	1
952	1799	1
93	177	1
177	93	1
49	666	1
666	49	1
13	127	1
127	13	1
20	586	1
586	20	1
83	7603	1
7603	83	1
37	594	1
594	37	1
435	157	1
157	435	1
983	12	1
12	983	1
688	143	1
143	688	1
67	17	1
17	67	1
437	2014	1
2014	437	1
2409	376	1
376	2409	1
7	51	1
51	7	1
484	7	1
7	484	1
2609	153	1
153	2609	1
981	16	1
16	981	1
392	16	1
16	392	1
1	2334	1
2334	1	1
2167	1	1
1	2167	1
177	2	1
2	177	1
476	140	1
140	476	1
1537	1182	1
1182	1537	1
10	1031	1
1031	10	1
185	31	1
31	185	1
101	50	1
50	101	1
8	696	1
696	8	1
74	1017	1
1017	74	1
707	19	1
19	707	1
686	66	1
66	686	1
7	7574	1
7574	7	1
82	43	1
43	82	1
103	22	1
22	103	1
2553	226	1
226	2553	1
2118	121	1
121	2118	1
484	1059	1
1059	484	1
442	1630	1
1630	442	1
419	167	1
167	419	1
2627	1653	1
1653	2627	1
304	15	1
15	304	1
1666	401	1
401	1666	1
56	969	1
969	56	1
89	1267	1
1267	89	1
239	1958	1
1958	239	1
26	51	1
51	26	1
933	7579	1
7579	933	1
104	7603	1
7603	104	1
129	322	1
322	129	1
309	3	1
3	309	1
1967	10	1
10	1967	1
1582	58	1
58	1582	1
824	145	1
145	824	1
11	734	1
734	11	1
1106	183	1
183	1106	1
1	347	1
347	1	1
155	29	1
29	155	1
512	4	1
4	512	1
495	349	1
349	495	1
138	477	1
477	138	1
892	262	1
262	892	1
7518	7603	1
7603	7518	1
7482	177	1
177	7482	1
44	131	1
131	44	1
5	310	1
310	5	1
336	247	1
247	336	1
3	2280	1
2280	3	1
288	58	1
58	288	1
400	186	1
186	400	1
3315	1869	1
1869	3315	1
669	21	1
21	669	1
156	177	1
177	156	1
177	350	1
350	177	1
1	7348	1
7348	1	1
986	408	1
408	986	1
3	877	1
877	3	1
44	74	1
74	44	1
33	41	1
41	33	1
370	170	1
170	370	1
46	3063	1
3063	46	1
4311	867	1
867	4311	1
677	914	1
914	677	1
603	1382	1
1382	603	1
326	75	1
75	326	1
245	120	1
120	245	1
6	168	1
168	6	1
51	1145	1
1145	51	1
264	593	1
593	264	1
14	2157	1
2157	14	1
278	166	1
166	278	1
940	1457	1
1457	940	1
1	3010	1
3010	1	1
1440	210	1
210	1440	1
1026	957	1
957	1026	1
9	219	1
219	9	1
371	70	1
70	371	1
115	216	1
216	115	1
1603	153	1
153	1603	1
1202	114	1
114	1202	1
73	53	1
53	73	1
1468	79	1
79	1468	1
673	60	1
60	673	1
177	2280	1
2280	177	1
21	77	1
77	21	1
18	57	1
57	18	1
67	51	1
51	67	1
125	2395	1
2395	125	1
34	416	1
416	34	1
7	371	1
371	7	1
2612	678	1
678	2612	1
356	8	1
8	356	1
3082	25	1
25	3082	1
1957	508	1
508	1957	1
12	1065	1
1065	12	1
563	773	1
773	563	1
157	190	1
190	157	1
918	382	1
382	918	1
984	15	1
15	984	1
84	1417	1
1417	84	1
70	117	1
117	70	1
51	687	1
687	51	1
1018	680	1
680	1018	1
25	4	1
4	25	1
38	277	1
277	38	1
156	1027	1
1027	156	1
1880	241	1
241	1880	1
65	33	1
33	65	1
2909	1	1
1	2909	1
321	141	1
141	321	1
1144	798	1
798	1144	1
962	966	1
966	962	1
17	98	1
98	17	1
47	159	1
159	47	1
536	4	1
4	536	1
14	40	1
40	14	1
441	1238	1
1238	441	1
1034	52	1
52	1034	1
2796	14	1
14	2796	1
546	9	1
9	546	1
124	62	1
62	124	1
95	75	1
75	95	1
2	17	1
17	2	1
2330	8	1
8	2330	1
11	1562	1
1562	11	1
190	801	1
801	190	1
332	124	1
124	332	1
141	321	1
321	141	1
7603	50	1
50	7603	1
116	810	1
810	116	1
273	1669	1
1669	273	1
1039	177	1
177	1039	1
26	279	1
279	26	1
492	6	1
6	492	1
8	1343	1
1343	8	1
1741	946	1
946	1741	1
666	494	1
494	666	1
257	2916	1
2916	257	1
1068	454	1
454	1068	1
178	1814	1
1814	178	1
39	26	1
26	39	1
49	398	1
398	49	1
7	650	1
650	7	1
10	1772	1
1772	10	1
47	77	1
77	47	1
31	1040	1
1040	31	1
464	1898	1
1898	464	1
482	66	1
66	482	1
154	593	1
593	154	1
994	1261	1
1261	994	1
13	21	1
21	13	1
16	842	1
842	16	1
24	941	1
941	24	1
14	316	1
316	14	1
1437	1451	1
1451	1437	1
11	5	1
5	11	1
1282	1	1
1	1282	1
9	1163	1
1163	9	1
27	81	1
81	27	1
52	8	1
8	52	1
76	28	1
28	76	1
130	1363	1
1363	130	1
447	167	1
167	447	1
20	152	1
152	20	1
7564	849	1
849	7564	1
408	986	1
986	408	1
651	1205	1
1205	651	1
389	60	1
60	389	1
5342	103	1
103	5342	1
21	878	1
878	21	1
288	1278	1
1278	288	1
192	126	1
126	192	1
7517	5533	1
5533	7517	1
1685	150	1
150	1685	1
7565	944	1
944	7565	1
318	26	1
26	318	1
309	759	1
759	309	1
2892	1	1
1	2892	1
117	57	1
57	117	1
1786	1741	1
1741	1786	1
946	10	1
10	946	1
6	116	1
116	6	1
269	164	1
164	269	1
449	175	1
175	449	1
167	109	1
109	167	1
25	265	1
265	25	1
1	1061	1
1061	1	1
13	1394	1
1394	13	1
37	7564	1
7564	37	1
610	37	1
37	610	1
79	405	1
405	79	1
203	62	1
62	203	1
518	517	1
517	518	1
541	1262	1
1262	541	1
21	197	1
197	21	1
2347	288	1
288	2347	1
1173	36	1
36	1173	1
1490	82	1
82	1490	1
1401	2	1
2	1401	1
18	2961	1
2961	18	1
596	191	1
191	596	1
254	1117	1
1117	254	1
22	1295	1
1295	22	1
3002	7594	1
7594	3002	1
169	365	1
365	169	1
8	288	1
288	8	1
824	113	1
113	824	1
211	24	1
24	211	1
6	227	1
227	6	1
9	7568	1
7568	9	1
33	2968	1
2968	33	1
129	1219	1
1219	129	1
279	1595	1
1595	279	1
21	2759	1
2759	21	1
715	106	1
106	715	1
973	27	1
27	973	1
389	491	1
491	389	1
824	104	1
104	824	1
1125	39	1
39	1125	1
97	9	1
9	97	1
7412	73	1
73	7412	1
408	11	1
11	408	1
154	7	1
7	154	1
859	2099	1
2099	859	1
4	538	1
538	4	1
313	175	1
175	313	1
685	7603	1
7603	685	1
684	124	1
124	684	1
1978	1977	1
1977	1978	1
1404	368	1
368	1404	1
248	3273	1
3273	248	1
79	255	1
255	79	1
177	522	1
522	177	1
1274	3	1
3	1274	1
159	69	1
69	159	1
374	559	1
559	374	1
2055	359	1
359	2055	1
2596	33	1
33	2596	1
73	95	1
95	73	1
5342	8	1
8	5342	1
1984	1985	1
1985	1984	1
704	58	1
58	704	1
2410	330	1
330	2410	1
154	113	1
113	154	1
1032	595	1
595	1032	1
374	7390	1
7390	374	1
1243	368	1
368	1243	1
182	217	1
217	182	1
95	123	1
123	95	1
7	43	1
43	7	1
2039	575	1
575	2039	1
132	452	1
452	132	1
211	70	1
70	211	1
87	214	1
214	87	1
67	296	1
296	67	1
54	74	1
74	54	1
97	25	1
25	97	1
384	77	1
77	384	1
29	7512	1
7512	29	1
1696	1427	1
1427	1696	1
214	7513	1
7513	214	1
150	299	1
299	150	1
93	19	1
19	93	1
33	18	1
18	33	1
333	244	1
244	333	1
272	20	1
20	272	1
20	372	1
372	20	1
48	140	1
140	48	1
483	1	1
1	483	1
58	197	1
197	58	1
341	1122	1
1122	341	1
4934	2811	1
2811	4934	1
293	175	1
175	293	1
356	743	1
743	356	1
7	2142	1
2142	7	1
4	772	1
772	4	1
226	920	1
920	226	1
478	1431	1
1431	478	1
378	15	1
15	378	1
3123	61	1
61	3123	1
1	1736	1
1736	1	1
318	10	1
10	318	1
1988	10	1
10	1988	1
217	109	1
109	217	1
199	1811	1
1811	199	1
141	751	1
751	141	1
26	93	1
93	26	1
906	15	1
15	906	1
7518	15	1
15	7518	1
1228	129	1
129	1228	1
509	106	1
106	509	1
2	379	1
379	2	1
2462	224	1
224	2462	1
25	332	1
332	25	1
117	410	1
410	117	1
2108	682	1
682	2108	1
338	7532	1
7532	338	1
11	360	1
360	11	1
9	467	1
467	9	1
112	7600	1
7600	112	1
58	286	1
286	58	1
65	109	1
109	65	1
9	2	1
2	9	1
1555	3	1
3	1555	1
10	1044	1
1044	10	1
716	654	1
654	716	1
509	1157	1
1157	509	1
85	75	1
75	85	1
1794	40	1
40	1794	1
389	257	1
257	389	1
248	980	1
980	248	1
204	798	1
798	204	1
40	14	1
14	40	1
2369	115	1
115	2369	1
37	479	1
479	37	1
7598	7603	1
7603	7598	1
793	630	1
630	793	1
95	5679	1
5679	95	1
266	41	1
41	266	1
87	7412	1
7412	87	1
8	7380	1
7380	8	1
744	402	1
402	744	1
57	583	1
583	57	1
900	269	1
269	900	1
629	78	1
78	629	1
1975	50	1
50	1975	1
29	6	1
6	29	1
52	25	1
25	52	1
1924	657	1
657	1924	1
11	248	1
248	11	1
2008	7570	1
7570	2008	1
8	1571	1
1571	8	1
36	47	1
47	36	1
1284	97	1
97	1284	1
648	96	1
96	648	1
59	120	1
120	59	1
19	551	1
551	19	1
496	412	1
412	496	1
486	71	1
71	486	1
798	2183	1
2183	798	1
364	698	1
698	364	1
63	209	1
209	63	1
40	1179	1
1179	40	1
370	50	1
50	370	1
2446	2	1
2	2446	1
3002	7	1
7	3002	1
130	675	1
675	130	1
1134	176	1
176	1134	1
614	39	1
39	614	1
4	437	1
437	4	1
774	3	1
3	774	1
7398	7328	1
7328	7398	1
2335	663	1
663	2335	1
1835	3	1
3	1835	1
1	416	1
416	1	1
876	41	1
41	876	1
1351	64	1
64	1351	1
177	3117	1
3117	177	1
142	2236	1
2236	142	1
133	7588	1
7588	133	1
1994	224	1
224	1994	1
707	87	1
87	707	1
177	172	1
172	177	1
278	41	1
41	278	1
2399	38	1
38	2399	1
269	369	1
369	269	1
7341	33	1
33	7341	1
11	372	1
372	11	1
17	4	1
4	17	1
38	17	1
17	38	1
85	177	1
177	85	1
143	1357	1
1357	143	1
7431	3	1
3	7431	1
65	2544	1
2544	65	1
1854	5	1
5	1854	1
1	223	1
223	1	1
1	3139	1
3139	1	1
61	3130	1
3130	61	1
161	592	1
592	161	1
39	2	1
2	39	1
1494	1	1
1	1494	1
43	174	1
174	43	1
1127	20	1
20	1127	1
2972	41	1
41	2972	1
988	3	1
3	988	1
1769	631	1
631	1769	1
14	945	1
945	14	1
2103	4	1
4	2103	1
82	417	1
417	82	1
277	135	1
135	277	1
150	4	1
4	150	1
238	1624	1
1624	238	1
718	654	1
654	718	1
3188	825	1
825	3188	1
124	106	1
106	124	1
13	1828	1
1828	13	1
219	16	1
16	219	1
124	56	1
56	124	1
7	1649	1
1649	7	1
50	52	1
52	50	1
1611	4	1
4	1611	1
7443	1049	1
1049	7443	1
71	13	1
13	71	1
819	525	1
525	819	1
304	57	1
57	304	1
830	58	1
58	830	1
216	756	1
756	216	1
625	1469	1
1469	625	1
32	73	1
73	32	1
1476	9	1
9	1476	1
24	95	1
95	24	1
6	59	1
59	6	1
826	1577	1
1577	826	1
99	2473	1
2473	99	1
1295	4	1
4	1295	1
417	7	1
7	417	1
113	78	1
78	113	1
7508	922	1
922	7508	1
7565	62	1
62	7565	1
410	282	1
282	410	1
122	17	1
17	122	1
3	3254	1
3254	3	1
431	56	1
56	431	1
7386	1074	1
1074	7386	1
177	1048	1
1048	177	1
1618	1226	1
1226	1618	1
11	1748	1
1748	11	1
49	759	1
759	49	1
9	193	1
193	9	1
669	437	1
437	669	1
145	7328	1
7328	145	1
173	19	1
19	173	1
1558	3	1
3	1558	1
136	41	1
41	136	1
1197	105	1
105	1197	1
7560	165	1
165	7560	1
798	17	1
17	798	1
158	695	1
695	158	1
3094	143	1
143	3094	1
958	798	1
798	958	1
177	5533	1
5533	177	1
7087	35	1
35	7087	1
22	7518	1
7518	22	1
46	810	1
810	46	1
444	1014	1
1014	444	1
7386	104	1
104	7386	1
1409	148	1
148	1409	1
327	7604	1
7604	327	1
472	2480	1
2480	472	1
7461	7595	1
7595	7461	1
21	70	1
70	21	1
314	7564	1
7564	314	1
983	36	1
36	983	1
2180	52	1
52	2180	1
266	8	1
8	266	1
156	2824	1
2824	156	1
505	438	1
438	505	1
2809	33	1
33	2809	1
27	645	1
645	27	1
202	986	1
986	202	1
26	3304	1
3304	26	1
64	62	1
62	64	1
960	170	1
170	960	1
104	185	1
185	104	1
881	178	1
178	881	1
1059	2357	1
2357	1059	1
32	265	1
265	32	1
7591	5	1
5	7591	1
136	5	1
5	136	1
3001	285	1
285	3001	1
16	265	1
265	16	1
278	360	1
360	278	1
95	36	1
36	95	1
8	7491	1
7491	8	1
2970	30	1
30	2970	1
1377	758	1
758	1377	1
173	1370	1
1370	173	1
123	30	1
30	123	1
2	436	1
436	2	1
1332	13	1
13	1332	1
30	207	1
207	30	1
5342	76	1
76	5342	1
2499	2	1
2	2499	1
1801	46	1
46	1801	1
177	196	1
196	177	1
24	1351	1
1351	24	1
3134	27	1
27	3134	1
1440	77	1
77	1440	1
668	312	1
312	668	1
535	422	1
422	535	1
14	2796	1
2796	14	1
351	58	1
58	351	1
8	11	1
11	8	1
1353	1	1
1	1353	1
389	439	1
439	389	1
24	485	1
485	24	1
2729	253	1
253	2729	1
174	42	1
42	174	1
109	1099	1
1099	109	1
1511	78	1
78	1511	1
205	319	1
319	205	1
106	1041	1
1041	106	1
709	833	1
833	709	1
21	348	1
348	21	1
623	33	1
33	623	1
48	66	1
66	48	1
355	238	1
238	355	1
46	1335	1
1335	46	1
140	544	1
544	140	1
38	2967	1
2967	38	1
11	131	1
131	11	1
112	177	1
177	112	1
2153	69	1
69	2153	1
523	278	1
278	523	1
693	316	1
316	693	1
77	2	1
2	77	1
50	778	1
778	50	1
587	2	1
2	587	1
58	310	1
310	58	1
1789	219	1
219	1789	1
1351	15	1
15	1351	1
376	824	1
824	376	1
824	74	1
74	824	1
226	7373	1
7373	226	1
141	602	1
602	141	1
1168	68	1
68	1168	1
160	945	1
945	160	1
73	1054	1
1054	73	1
259	10	1
10	259	1
70	966	1
966	70	1
953	2336	1
2336	953	1
264	798	1
798	264	1
95	332	1
332	95	1
1577	336	1
336	1577	1
8	123	1
123	8	1
49	290	1
290	49	1
3	87	1
87	3	1
703	244	1
244	703	1
2358	7	1
7	2358	1
8	36	1
36	8	1
43	1328	1
1328	43	1
43	122	1
122	43	1
14	268	1
268	14	1
165	7161	1
7161	165	1
2401	12	1
12	2401	1
26	10	1
10	26	1
574	725	1
725	574	1
498	86	1
86	498	1
467	101	1
101	467	1
2276	112	1
112	2276	1
4	1239	1
1239	4	1
172	95	1
95	172	1
38	211	1
211	38	1
8	5679	1
5679	8	1
272	107	1
107	272	1
474	1	1
1	474	1
323	720	1
720	323	1
7576	614	1
614	7576	1
188	15	1
15	188	1
2719	681	1
681	2719	1
1869	1868	1
1868	1869	1
921	608	1
608	921	1
39	70	1
70	39	1
547	9	1
9	547	1
227	3	1
3	227	1
76	42	1
42	76	1
654	466	1
466	654	1
2407	348	1
348	2407	1
142	1	1
1	142	1
26	318	1
318	26	1
12	1127	1
1127	12	1
1	2920	1
2920	1	1
5	280	1
280	5	1
748	26	1
26	748	1
210	870	1
870	210	1
1165	62	1
62	1165	1
27	5	1
5	27	1
2	165	1
165	2	1
784	444	1
444	784	1
89	28	1
28	89	1
7564	1119	1
1119	7564	1
780	667	1
667	780	1
26	295	1
295	26	1
1	264	1
264	1	1
192	86	1
86	192	1
68	7601	1
7601	68	1
1088	252	1
252	1088	1
324	1102	1
1102	324	1
509	2548	1
2548	509	1
104	491	1
491	104	1
507	566	1
566	507	1
31	36	1
36	31	1
2599	387	1
387	2599	1
1314	117	1
117	1314	1
30	19	1
19	30	1
3	34	1
34	3	1
1051	73	1
73	1051	1
1726	2769	1
2769	1726	1
5	434	1
434	5	1
299	226	1
226	299	1
33	3322	1
3322	33	1
8	333	1
333	8	1
8	1159	1
1159	8	1
493	95	1
95	493	1
117	1318	1
1318	117	1
95	8	1
8	95	1
34	291	1
291	34	1
17	70	1
70	17	1
2091	79	1
79	2091	1
824	3240	1
3240	824	1
2028	28	1
28	2028	1
94	375	1
375	94	1
421	126	1
126	421	1
3206	5	1
5	3206	1
26	308	1
308	26	1
478	357	1
357	478	1
727	712	1
712	727	1
259	3	1
3	259	1
920	45	1
45	920	1
9	65	1
65	9	1
1272	98	1
98	1272	1
397	290	1
290	397	1
10	7577	1
7577	10	1
33	2150	1
2150	33	1
2336	288	1
288	2336	1
32	136	1
136	32	1
589	9	1
9	589	1
3264	29	1
29	3264	1
28	7561	1
7561	28	1
45	2541	1
2541	45	1
747	846	1
846	747	1
120	1071	1
1071	120	1
1526	331	1
331	1526	1
589	133	1
133	589	1
645	7	1
7	645	1
1269	2085	1
2085	1269	1
1474	665	1
665	1474	1
129	401	1
401	129	1
192	164	1
164	192	1
413	1372	1
1372	413	1
671	862	1
862	671	1
2959	260	1
260	2959	1
1625	340	1
340	1625	1
179	348	1
348	179	1
108	1363	1
1363	108	1
103	5	1
5	103	1
10	97	1
97	10	1
25	641	1
641	25	1
137	185	1
185	137	1
5	7423	1
7423	5	1
995	608	1
608	995	1
280	72	1
72	280	1
95	111	1
111	95	1
14	1128	1
1128	14	1
2143	17	1
17	2143	1
493	225	1
225	493	1
10	3122	1
3122	10	1
563	1413	1
1413	563	1
1938	341	1
341	1938	1
58	118	1
118	58	1
463	580	1
580	463	1
292	462	1
462	292	1
1683	108	1
108	1683	1
85	73	1
73	85	1
988	478	1
478	988	1
82	222	1
222	82	1
8	7485	1
7485	8	1
58	246	1
246	58	1
182	442	1
442	182	1
1931	1987	1
1987	1931	1
7581	7584	1
7584	7581	1
7	319	1
319	7	1
152	22	1
22	152	1
47	12	1
12	47	1
48	299	1
299	48	1
1728	57	1
57	1728	1
57	2120	1
2120	57	1
7550	188	1
188	7550	1
301	80	1
80	301	1
2756	1	1
1	2756	1
346	7565	1
7565	346	1
65	17	1
17	65	1
8	362	1
362	8	1
164	19	1
19	164	1
7568	125	1
125	7568	1
341	568	1
568	341	1
103	1167	1
1167	103	1
881	46	1
46	881	1
197	177	1
177	197	1
191	87	1
87	191	1
3212	131	1
131	3212	1
142	43	1
43	142	1
506	177	1
177	506	1
89	302	1
302	89	1
2077	515	1
515	2077	1
59	237	1
237	59	1
7550	563	1
563	7550	1
1	2823	1
2823	1	1
498	2336	1
2336	498	1
81	64	1
64	81	1
293	775	1
775	293	1
413	1155	1
1155	413	1
207	6	1
6	207	1
26	272	1
272	26	1
177	7389	1
7389	177	1
519	946	1
946	519	1
1113	725	1
725	1113	1
178	127	1
127	178	1
33	350	1
350	33	1
273	1931	1
1931	273	1
30	1732	1
1732	30	1
7	1309	1
1309	7	1
1039	142	1
142	1039	1
10	1430	1
1430	10	1
88	164	1
164	88	1
130	1437	1
1437	130	1
62	10	1
10	62	1
184	693	1
693	184	1
61	3161	1
3161	61	1
146	763	1
763	146	1
3	309	1
309	3	1
50	142	1
142	50	1
708	7494	1
7494	708	1
44	10	1
10	44	1
1021	26	1
26	1021	1
237	32	1
32	237	1
177	969	1
969	177	1
852	539	1
539	852	1
511	150	1
150	511	1
935	23	1
23	935	1
13	2355	1
2355	13	1
101	66	1
66	101	1
5342	67	1
67	5342	1
510	1679	1
1679	510	1
611	915	1
915	611	1
28	406	1
406	28	1
347	1	1
1	347	1
101	467	1
467	101	1
22	1638	1
1638	22	1
430	7509	1
7509	430	1
26	7514	1
7514	26	1
77	4934	1
4934	77	1
22	165	1
165	22	1
154	441	1
441	154	1
1	2926	1
2926	1	1
36	116	1
116	36	1
166	491	1
491	166	1
78	203	1
203	78	1
16	470	1
470	16	1
204	7565	1
7565	204	1
74	2	1
2	74	1
17	66	1
66	17	1
1254	21	1
21	1254	1
18	33	1
33	18	1
431	156	1
156	431	1
7564	1444	1
1444	7564	1
125	704	1
704	125	1
7	1033	1
1033	7	1
17	107	1
107	17	1
260	123	1
123	260	1
177	116	1
116	177	1
1024	7575	1
7575	1024	1
28	1674	1
1674	28	1
299	614	1
614	299	1
276	11	1
11	276	1
1	1742	1
1742	1	1
