3899	0
3916	1
3929	0
3935	0
3938	1
3945	1
3949	0
3958	0
3973	1
3975	0
3976	0
3979	1
3980	1
3984	1
3988	1
3994	1
3999	1
4000	0
4005	1
4016	0
4025	1
4028	1
4037	0
4040	1
4041	0
4054	0
4059	1
4064	0
4068	1
4074	1
4079	0
4082	1
4088	1
4098	0
4102	0
4103	0
4108	0
4110	1
4119	1
4133	1
4134	1
4135	0
4144	1
4146	1
4152	1
4163	1
4173	1
4180	0
4181	0
4183	0
4185	1
4190	1
4193	1
4206	1
4207	0
4211	0
4220	1
4225	1
4231	1
4243	0
4245	1
4252	1
4261	1
4262	1
4264	0
4265	1
4272	1
4283	1
4291	0
4295	1
4303	1
4330	1
4345	0
4348	1
4350	0
4354	1
4356	1
4357	0
4371	1
4388	0
4390	1
4391	0
4396	1
4402	0
4406	1
4411	1
4416	1
4430	0
4435	0
4452	0
4460	0
4466	0
4470	1
4477	1
4482	1
4488	0
4490	1
4493	0
4494	1
4500	1
4511	1
4514	0
4516	1
4525	1
4529	1
4533	1
4549	1
4555	1
4561	0
4563	0
4565	1
4566	0
4568	1
4569	1
4572	1
4579	0
4582	0
4583	0
4587	1
4590	0
4591	1
4597	1
4602	0
4608	1
4628	1
4629	1
4633	1
4635	0
4639	1
4640	1
4647	0
4650	0
4651	0
4655	0
4656	0
4677	1
4678	0
4683	1
4686	1
4688	1
4689	1
4692	1
4696	1
4698	0
4713	0
4715	0
4731	0
4738	0
4740	1
4747	0
4749	1
4752	0
4761	1
4762	1
4774	0
4775	0
4778	1
4782	1
4783	1
4788	1
4792	0
4800	1
4804	1
4805	1
4820	0
4823	1
4826	1
4838	0
4843	0
4847	0
4848	0
4853	1
4854	0
4855	1
4857	1
4861	0
4862	1
4865	0
4866	0
4867	1
4876	1
4877	0
4878	1
4890	1
4895	1
4898	1
4905	1
4907	1
4910	1
4914	0
4919	0
4920	1
4926	1
4934	0
4936	0
4954	1
4959	1
4962	0
4966	1
4969	1
4971	1
4978	1
4981	1
4983	1
4990	1
5015	1
5023	1
5042	1
5065	1
5069	0
5090	0
5093	0
5103	0
5110	1
5127	1
5131	0
5140	0
5141	0
5146	1
5149	0
5151	1
5152	0
5157	0
5161	1
5164	0
5177	0
5178	0
5181	1
5184	0
5187	0
5200	1
5204	1
5215	0
5219	1
5220	1
5223	1
5239	1
5241	0
5249	1
5250	1
5262	1
5281	1
5296	1
5297	0
5305	1
5310	0
5315	1
5319	0
5322	1
5336	1
5338	1
5350	1
5356	0
5357	0
5362	1
5363	1
5366	1
5370	0
5371	1
5372	1
5375	1
5379	0
5382	1
5401	0
5409	1
5420	0
5422	1
5428	1
5433	1
5434	0
5438	1
5455	1
5456	1
5467	1
5477	1
5480	0
5481	1
5483	1
5489	0
5495	1
5499	0
5502	0
5517	1
5521	0
5523	0
5526	0
5533	1
5543	1
5547	1
5560	1
5566	1
5568	0
5569	0
5575	0
5588	1
5589	0
5601	1
5611	1
5612	1
5613	0
5615	1
5619	0
5621	1
5624	1
5626	0
5638	1
5640	0
5641	0
5644	1
5647	0
5649	1
5654	0
5668	0
5670	0
5677	0
5684	1
5690	1
5698	1
5701	0
5705	0
5709	0
5720	0
5722	1
5723	1
5727	1
5733	1
5736	0
5744	1
5750	0
5752	0
5757	1
5763	1
5772	0
5773	0
5778	1
5779	1
5791	0
5793	0
5796	1
5799	0
5804	1
5819	1
5833	1
5838	1
5839	1
5845	1
5856	1
5859	1
5863	0
5871	1
5873	1
5876	0
5878	1
5880	1
5881	1
5884	0
5890	0
5893	1
5900	0
5901	1
5902	1
5915	1
5917	0
5921	1
5932	1
5939	0
5949	1
5965	1
5980	1
5988	0
5990	0
5991	0
5995	1
5996	0
6004	1
6008	1
6010	0
6015	0
6016	1
6017	0
6028	1
6031	0
6036	1
6042	0
6069	1
6070	1
6080	0
6087	1
6089	1
6092	1
6104	0
6113	0
6116	0
6117	0
6124	0
6127	1
6128	1
6130	1
6147	0
6152	1
6154	1
6157	0
6162	1
6166	1
6168	1
6170	0
6172	1
6182	1
6183	1
6186	0
6187	1
6190	0
6192	1
6195	0
6197	0
6201	1
6202	1
6203	1
6205	0
6223	1
6241	0
6243	0
6250	0
6274	1
6282	1
6283	0
6292	0
6299	1
6304	0
6307	0
6309	1
6312	1
6321	1
6324	0
6327	1
6332	1
6333	0
6335	0
6338	0
6357	0
6361	1
6362	0
6364	1
6369	0
6374	0
6379	1
6381	0
6383	1
6386	1
6389	0
6390	0
6407	0
6408	1
6414	1
6418	1
6424	1
6425	0
6426	1
6428	1
6430	1
6432	1
6438	1
6445	0
6449	1
6450	1
6454	1
6456	1
6461	1
6468	0
6472	0
6478	1
6479	1
6480	1
6482	0
6487	1
6494	0
6502	1
6522	1
6525	1
6530	1
6531	1
6536	1
6540	1
6545	1
6548	0
6557	0
6561	0
6562	0
6564	1
6569	1
6575	0
6579	1
6582	1
6593	1
6600	1
6604	1
6610	1
6611	1
6620	1
6622	0
6625	0
6626	1
6631	1
6639	1
6642	0
6644	0
6652	1
6661	0
6667	0
6677	1
6678	1
6681	0
6683	1
6687	1
6702	1
6703	1
6710	1
6711	1
6716	0
6726	1
6727	1
6730	1
6736	1
6741	1
6750	0
6752	0
6755	1
6756	0
6760	1
6766	0
6777	1
6790	0
6792	0
6795	1
6801	1
6803	0
6808	0
6810	0
6824	1
6830	1
6835	0
6836	1
6841	1
6844	0
6849	0
6851	1
6862	1
6863	1
6864	1
6867	1
6869	1
6877	1
6879	1
6890	0
6896	0
6901	1
6902	1
6903	1
6904	0
6918	1
6928	1
6931	0
6942	0
6955	0
6960	1
6962	1
6969	0
6974	0
6975	1
6979	1
6982	1
6984	0
6987	1
6988	1
6991	1
6992	1
6993	0
6994	0
7005	1
7011	1
7012	0
7013	1
7014	1
7018	0
7027	1
7032	1
7033	0
7036	1
7043	1
7046	0
7053	0
7054	0
7057	1
7062	0
7065	0
7075	0
7076	1
7081	0
7082	1
7084	0
7092	1
7093	1
7097	1
7103	1
7119	1
7121	1
7124	1
7126	0
7127	0
7130	0
7132	1
7140	0
7143	0
7144	0
7146	1
7149	0
7167	1
7171	1
7174	1
7176	1
7177	0
7179	1
7180	0
7183	1
7192	1
7225	1
7227	1
7240	0
7245	0
7248	1
7250	1
7252	0
7254	0
7260	1
7263	1
7264	1
7274	1
7278	0
7289	1
7291	1
7300	0
7316	1
7317	0
7321	1
7322	0
7347	1
7362	1
7373	1
7376	1
7377	1
7383	1
7384	1
7387	0
7389	0
7402	0
7419	1
7420	0
7423	1
7424	0
7431	1
7434	0
7438	0
7440	0
7445	1
7451	0
7452	0
7457	1
7458	0
7463	1
7471	0
7474	1
7475	1
7476	1
7477	0
7478	1
7485	1
7486	1
7493	1
7498	1
7499	0
7501	0
7502	0
7510	1
7512	1
7514	1
7515	1
7516	0
7517	0
7519	0
7523	0
7530	1
7538	0
7541	0
7543	1
7553	1
7559	1
7561	0
7564	0
7572	0
7573	1
7580	0
7584	1
7585	0
7586	1
7587	0
7591	0
7593	0
7595	1
7596	0
7599	1
7607	0
7611	1
7615	1
7618	1
7620	1
7621	0
7625	1
7626	1
7632	1
7633	0
7641	1
7642	1
7643	0
7656	1
7658	0
7660	0
7661	0
7678	1
7705	0
7709	1
7717	1
7720	1
7722	1
7733	0
7748	1
7755	1
7761	0
7762	0
7769	0
7771	0
7776	1
7781	1
7783	0
7784	0
7787	0
7800	1
7803	1
7804	1
7808	1
7810	1
7811	1
7815	1
7816	1
7820	1
7822	1
7829	0
7830	1
7832	1
7835	1
7841	0
7848	1
7850	1
7858	0
7860	1
7863	1
7865	0
7866	1
7868	0
7873	0
7890	0
7902	0
7909	0
7913	0
7923	1
7940	0
7941	1
7950	1
7957	1
7961	0
7963	1
7965	0
7968	1
7977	0
7983	0
7987	0
7999	1
8009	1
8022	1
8023	1
8028	0
8049	1
8050	1
8051	0
8061	1
8074	1
8085	1
8086	0
8102	1
8107	1
8111	0
8116	0
8121	1
8130	1
8131	0
8133	1
8139	0
8142	0
8157	1
8165	1
8169	1
8178	1
8187	1
8189	1
8198	1
8202	0
8206	1
8209	1
8212	0
8216	1
8219	1
8226	1
8228	1
8232	1
8233	1
8252	1
8255	1
8277	0
8287	1
8297	0
8301	0
8304	0
8307	1
8308	1
8312	0
8318	1
8325	1
8326	0
8328	1
8329	1
8331	1
8333	0
8334	0
8335	1
8350	1
8354	1
8367	1
8368	0
8375	1
8376	1
8377	0
8385	1
8388	1
8389	1
8399	0
8400	1
8405	0
8408	1
8412	1
8414	0
8419	1
8420	1
8422	0
8429	1
8432	1
8437	0
8440	0
8443	0
8451	0
8455	0
8461	0
8470	1
8471	1
8474	1
8475	1
8481	0
8487	1
8493	1
8494	0
8497	1
8499	1
8501	1
8509	0
8529	0
8534	1
8564	1
8565	0
8572	0
8574	1
8578	0
8580	0
8581	1
8582	0
8583	0
8585	0
8587	0
8589	0
8621	0
8629	1
8647	1
8659	0
8660	0
8661	1
8664	0
8670	1
8671	1
8677	1
8679	1
8699	1
8702	1
8709	1
8728	1
8731	1
8753	0
8754	1
8762	0
8763	1
8778	0
8790	0
8803	1
8806	1
8824	1
8827	1
8843	1
8844	1
8854	0
8855	1
8882	1
8895	1
8900	0
8902	0
8921	0
8929	0
8948	1
8953	1
8963	1
8969	0
8971	0
8972	1
8986	0
8989	1
8999	0
9002	0
9003	1
9004	1
9009	1
9010	1
9014	1
9015	1
9024	1
9032	1
9037	1
9042	1
9049	1
9057	1
9058	0
9067	1
9073	0
9074	1
9087	0
9093	1
9099	1
9103	1
9109	1
9113	1
9128	1
9130	0
9131	0
9134	1
9136	1
9139	1
9143	0
9147	0
9155	1
9160	1
9163	1
9181	1
9182	1
9185	1
9192	0
9195	0
9202	0
9216	1
9221	1
9222	1
9226	1
9236	1
9239	1
9257	1
9263	1
9279	1
9283	1
9285	1
9289	0
9291	0
9301	0
9304	0
9310	1
9316	0
9332	1
9336	0
9338	1
9342	0
9349	1
9350	1
9352	1
9360	0
9364	0
9369	0
9371	1
9373	1
9374	0
9378	0
9384	0
9386	0
9397	1
9401	1
9406	1
9417	1
9421	0
9423	1
9425	1
9429	1
9435	1
9442	0
9443	1
9444	1
9453	0
9464	0
9466	1
9476	1
9482	1
9487	1
9492	0
9495	1
9502	0
9504	1
9511	1
9515	0
9516	1
9521	1
9522	1
9529	0
9534	1
9535	0
9539	0
9544	1
9558	0
9561	0
9563	1
9578	1
9580	1
9582	0
9583	1
9584	1
9588	1
9589	0
9595	1
9596	1
9598	1
9600	0
9601	1
9602	1
9603	0
9617	0
9619	0
9626	0
9629	1
9635	1
9639	1
9648	0
9649	0
9651	1
9661	0
9664	1
9665	0
9668	1
9670	1
9682	0
9686	1
9690	1
9713	1
9714	1
9725	1
9727	1
9729	1
9737	0
9738	1
9749	1
9756	1
9757	0
9758	0
9762	1
9767	1
9768	1
9773	0
9782	1
9783	0
9788	0
9789	0
9805	0
9809	1
9815	1
9818	1
9828	1
9843	0
9849	1
9852	0
9853	1
9869	0
9886	1
9888	1
9891	1
9896	1
9897	0
9904	0
9909	1
9910	0
9913	0
9926	0
9933	1
9950	1
9961	1
9964	1
9966	1
9969	1
9986	1
9992	1
9993	0
9994	1
10000	0
10002	1
10003	0
10013	0
10014	1
10019	0
10023	1
10034	0
10056	0
10061	0
10069	1
10083	1
10085	1
10087	1
10091	0
10096	0
10099	1
10102	1
10107	0
10108	0
10109	1
10118	1
10122	0
10132	1
10136	0
10142	0
10147	1
10149	0
10156	1
10161	0
10162	0
10164	1
10166	0
10173	1
10195	1
10201	1
10209	0
10212	0
10215	1
10226	1
10228	1
10232	1
10233	1
10238	1
10239	1
10241	0
10257	1
10268	0
10275	1
10277	0
10278	1
10281	1
10285	0
10293	0
10296	1
10298	0
10303	0
10308	1
10314	1
10318	0
10327	1
10353	1
10357	0
10358	1
10361	1
10365	1
10366	1
10369	1
10382	1
10388	0
10393	1
10396	1
10405	1
10406	1
10408	0
10435	1
10445	0
10450	1
10452	1
10455	1
10466	0
10471	1
10475	1
10476	1
10481	1
10487	1
10490	1
10491	1
10493	0
10496	1
10497	1
10499	1
10526	0
10530	0
10548	0
10550	1
10563	0
10564	0
10573	0
10584	0
10593	1
10599	0
10610	0
10611	0
10613	0
10616	1
10640	0
10661	1
10669	1
10679	1
10680	1
10688	1
10689	1
10699	1
10702	1
10713	1
10715	1
10721	1
10723	0
10729	1
10732	0
10737	1
10742	0
10743	1
10746	1
10748	1
10755	1
10761	0
10764	1
10766	1
10767	1
10769	0
10777	0
10787	1
10797	0
10799	1
10801	1
10803	1
10809	1
10812	0
10813	1
10821	1
10825	0
10828	1
10836	0
10848	0
10862	1
10872	1
10902	1
10918	0
10922	0
10931	0
10933	0
10944	1
10950	0
10953	0
10959	0
10960	1
10985	0
10998	1
11006	0
11008	1
11011	1
11012	1
11018	1
11022	1
11031	1
11035	0
11040	1
11041	1
11042	0
11045	0
11050	0
11055	0
11056	1
11063	0
11069	1
11070	0
11072	1
11073	1
11077	1
11078	1
11082	0
11088	1
11089	1
11099	1
11102	1
11106	0
11109	0
11112	1
11117	0
11118	0
11129	0
11138	0
11140	1
11146	0
11151	1
11152	1
11153	1
11155	0
11157	1
11172	1
11173	0
11174	1
11178	1
11180	0
11183	1
11188	0
11192	1
11195	1
11202	0
11208	0
11209	1
11214	1
11216	1
11218	0
11226	1
11230	1
11243	0
11246	1
11254	1
11255	1
11256	1
11257	0
11262	1
11271	0
11276	1
11289	1
11296	1
11302	0
11309	0
11315	1
11324	0
11326	1
11328	1
11336	0
11340	1
11343	1
11344	0
11346	1
11347	1
11349	0
11361	1
11363	0
11368	1
11369	1
11373	1
11376	1
11382	1
11387	0
11388	0
11404	1
11416	1
11429	0
11439	1
11443	1
11445	1
11453	1
11455	0
11456	1
11469	1
11484	1
11493	1
11497	0
11503	1
11505	0
11509	1
11515	1
11519	1
11524	1
11526	1
11527	1
11544	1
11547	0
11549	1
11562	0
11566	0
11573	1
11586	1
11590	0
11593	0
11597	0
11607	0
11614	1
11616	1
11617	0
11624	0
11626	1
11629	1
11630	0
11640	0
11648	1
11653	1
11661	0
11662	0
11678	1
11685	0
11698	0
11699	0
11701	0
11705	1
11706	1
11708	1
11713	1
11722	1
11723	1
11727	0
11729	1
11735	1
11737	0
11746	1
11749	1
11753	0
11754	1
11758	0
11768	0
11770	0
11774	0
11777	1
11781	0
11783	1
11789	0
11796	0
11798	1
11799	0
11803	1
11806	0
11820	0
11828	1
11830	0
11831	1
11832	1
11866	0
11871	0
11873	0
11874	1
11877	1
11881	1
11890	1
11895	1
11911	1
11914	1
11917	0
11924	1
11926	0
11937	0
11941	0
11945	1
11956	1
11961	0
11962	0
11976	1
11978	1
11990	1
12001	1
12004	1
12009	1
12012	1
12026	1
12030	1
12032	1
12037	1
12055	0
12056	1
12066	1
12069	0
12075	1
12081	0
12086	1
12091	1
12093	1
12102	0
12107	1
12119	1
12128	0
12129	0
12142	0
12152	1
12159	0
12166	0
12170	1
12171	1
12172	0
12175	1
12178	0
12180	1
12181	1
12198	1
12199	1
12202	0
12203	1
12220	0
12224	1
12230	1
12231	1
12232	1
12238	1
12249	1
12260	0
12262	1
12267	0
12268	0
12280	1
12281	0
12282	1
12286	0
12291	0
12295	1
12300	1
12307	1
12309	1
12322	1
12325	1
12337	0
12339	1
12354	0
12355	1
12358	0
12359	1
12364	0
12366	0
12369	1
12370	0
12374	0
12377	1
12378	1
12380	1
12381	1
12382	1
12384	0
12390	1
12392	1
12397	1
12407	1
12416	1
12418	1
12422	1
12423	1
12425	1
12429	0
12439	1
12441	0
12443	0
12456	1
12457	0
12463	0
12470	1
12472	1
12481	0
12494	1
12502	0
12516	1
12518	0
12532	1
12542	1
12548	1
12553	1
12558	0
12560	1
12563	0
12569	0
12570	0
12580	1
12581	1
12592	0
12603	0
12610	1
12614	1
12615	1
12624	1
12632	1
12637	1
12644	1
12657	1
12659	1
12667	0
12668	1
12682	1
12695	1
12699	0
12703	0
12712	1
12713	0
12720	0
12724	0
12730	1
12747	1
12748	0
12749	1
12752	1
12762	1
12764	1
12765	1
12768	0
12778	1
12785	1
12791	0
12798	1
12803	1
12805	1
12806	1
12812	1
12825	0
12826	0
12837	1
12840	1
12842	0
12847	1
12850	0
12858	1
12866	0
12870	1
12879	0
12888	0
12890	1
12899	1
12902	1
12903	1
12913	0
12921	1
12922	1
12930	1
12938	0
12942	1
12943	1
12945	1
12948	1
12950	0
12954	0
12958	1
12959	1
12960	0
12964	1
12970	0
12971	1
12974	1
12977	1
12978	1
12982	1
13005	1
13016	0
13020	1
13038	1
13043	0
13047	0
13048	0
13057	1
13071	0
13076	0
13077	0
13080	0
13089	0
13091	1
13097	1
13098	1
13100	1
13104	0
13106	1
13107	0
13117	1
13118	1
13129	0
13130	1
13134	1
13137	0
13139	1
13140	1
13147	1
13166	0
13168	1
13170	0
13182	0
13184	0
13187	1
13188	0
13203	1
13206	0
13210	1
13212	1
13218	1
13220	1
13222	1
13240	1
13258	1
13276	1
13283	1
13286	1
13287	0
13289	1
13294	0
13298	0
13300	1
13304	0
13309	1
13310	0
13314	0
13315	1
13322	1
13324	1
13328	1
13332	0
13346	1
13365	1
13373	1
13375	0
13394	1
13400	0
13402	1
13403	1
13414	1
13417	0
13421	1
13426	1
13430	1
13441	0
13447	0
13454	0
13457	0
13465	0
13472	1
13473	0
13479	1
13485	1
13496	0
13507	0
13525	1
13526	0
13529	1
13533	1
13546	1
13547	1
13557	1
13559	1
13562	1
13577	1
13580	1
13581	1
13586	1
13590	0
13592	0
13594	0
13595	1
13603	0
13614	0
13621	0
13623	0
13624	0
13628	1
13629	1
13631	1
13633	1
13635	0
13642	1
13648	0
13650	1
13651	0
13652	1
13663	1
13666	1
13668	1
13703	1
13710	1
13719	0
13753	1
13771	1
13780	0
13783	1
13800	0
13804	0
13819	1
13821	1
13828	0
13832	0
13838	1
13847	1
13853	0
13859	0
13864	1
13874	1
13878	1
13890	1
13898	1
13905	1
13918	1
13948	0
13949	1
13957	1
13958	1
13959	1
13960	1
13964	1
13970	0
13977	1
13982	1
13986	1
13993	1
13998	0
14010	1
14011	0
14012	0
14021	1
14026	0
14029	0
14060	1
14077	0
14082	1
14086	0
14093	1
14096	1
14104	1
14109	0
14116	0
14119	0
14133	1
14140	0
14143	0
14144	1
14148	1
14149	0
14160	1
14162	1
14163	1
14165	1
14166	1
14181	1
14208	0
14211	0
14213	0
14216	1
14235	1
14240	0
14253	1
14254	0
14255	1
14257	0
14261	0
14264	1
14266	1
14270	0
14272	0
14277	0
14295	1
14298	1
14317	1
14320	1
14331	1
14340	1
14342	1
14350	1
14351	0
14354	1
14358	1
14359	1
14363	1
14368	1
14371	0
14372	0
14388	0
14389	1
14394	0
14396	1
14397	1
14399	1
14404	1
14415	0
14419	0
14421	0
14427	0
14435	1
14437	1
14446	1
14447	0
14448	1
14451	1
14456	1
14457	1
14477	0
14480	1
14482	1
14484	0
14492	0
14493	0
14498	1
14504	1
14507	1
14521	1
14522	0
14523	0
14540	1
14575	0
14584	0
14587	1
14591	1
14592	1
14601	1
14615	0
14621	1
14625	0
14630	1
14636	0
14650	0
14653	0
14663	0
14665	0
14674	1
14682	0
14683	0
14684	1
14696	0
14697	0
14700	1
14701	1
14702	0
14703	1
14715	0
14720	1
14722	0
14724	0
14726	0
14729	0
14731	1
14744	1
14750	1
14767	0
14775	1
14783	1
14786	0
14797	0
14810	1
14818	1
14827	0
14828	0
14829	1
14831	1
14832	0
14834	1
14835	1
14836	1
14849	1
14851	1
14857	1
14858	0
14859	0
14867	1
14869	0
14880	0
14884	1
14893	1
14895	1
14917	1
14939	1
14940	0
14941	0
14946	0
14948	0
14953	0
14961	1
14963	1
14969	1
14975	0
14976	1
15009	1
15012	1
15019	0
15029	1
15032	1
15033	0
15039	0
15040	0
15044	0
15050	1
15054	0
15055	0
15060	1
15064	0
15069	0
15072	0
15083	1
15086	1
15097	0
15099	1
15101	0
15116	1
15141	1
15146	0
15148	0
15151	0
15163	1
15167	1
15169	1
15174	1
15176	1
15183	1
15191	0
15203	1
15205	1
15214	0
15223	1
15231	1
15234	1
15239	0
15240	0
15243	0
15252	1
15269	0
15278	1
15279	0
15281	0
15283	0
15289	0
15291	0
15294	0
15295	0
15297	1
15300	1
15306	0
15311	1
15314	0
15319	0
15323	0
15342	1
15347	1
15355	1
15373	1
15380	0
15381	1
15394	1
15395	0
15406	1
15417	1
15418	1
15420	1
15421	1
15427	0
15435	1
15440	1
15449	1
15453	1
15454	1
15455	1
15457	1
15458	0
15459	0
15461	0
15484	0
15485	1
15490	1
15491	0
15493	1
15498	1
15503	0
15507	1
15514	1
15515	1
15519	1
15540	0
15544	0
15546	1
15556	0
15557	1
15558	1
15559	1
15561	1
15563	0
15565	0
15571	1
15577	0
15581	0
15585	0
15600	0
15604	0
15605	0
15609	0
15614	1
15622	0
15632	1
15637	1
15646	1
15648	1
15667	0
15677	1
15681	1
15686	0
15688	1
15690	0
15693	1
15700	1
15705	1
15710	0
15714	0
15715	0
15716	1
15721	1
15726	0
15729	0
15731	1
15732	1
15733	1
15745	1
15746	0
15748	0
15759	0
15761	0
15769	0
